Zeit [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]
5388	26.187	0	300
5389	26.181	0	300
5390	26.175	0	300
5391	26.169	0	300
5392	26.163	0	300
5393	26.1575	0	300
5394	26.152	0	300
5395	26.146	0	300
5396	26.14	0	300
5397	26.134	0	300
5398	26.1285	0	300
5399	26.123	0	300
5400	26.117	0	300
5401	26.1115	0	300
5402	26.106	0	300
5403	26.1	0	300
5404	26.0945	0	300
5405	26.089	0	300
5406	26.083	0	300
5407	26.0775	0	300
5408	26.072	0	300
5409	26.0665	0	300
5410	26.061	0	300
5411	26.0555	0	300
5412	26.05	0	300
5413	26.0445	0	300
5414	26.039	0	300
5415	26.0335	0	300
5416	26.028	0	300
5417	26.0225	0	300
5418	26.0175	0	300
5419	26.012	0	300
5420	26.0065	0	300
5421	26.0015	0	300
5422	25.996	0	300
5423	25.9905	0	300
5424	25.9855	0	300
5425	25.9805	0	300
5426	25.975	0	300
5427	25.9695	0	300
5428	25.9645	0	300
5429	25.9595	0	300
5430	25.9545	0	300
5431	25.949	0	300
5432	25.9435	0	300
5433	25.9385	0	300
5434	25.9335	0	300
5435	25.9285	0	300
5436	25.9235	0	300
5437	25.9185	0	300
5438	25.9135	0	300
5439	25.9085	0	300
5440	25.9035	0	300
5441	25.8985	0	300
5442	25.8935	0	300
5443	25.8885	0	300
5444	25.8835	0	300
5445	25.8785	0	300
5446	25.8735	0	300
5447	25.8685	0	300
5448	25.8635	0	300
5449	25.859	0	300
5450	25.8545	0	300
5451	25.8495	0	300
5452	25.8445	0	300
5453	25.8395	0	300
5454	25.8345	0	300
5455	25.83	0	300
5456	25.8255	0	300
5457	25.8205	0	300
5458	25.816	0	300
5459	25.8115	0	300
5460	25.8065	0	300
5461	25.802	0	300
5462	25.7975	0	300
5463	25.7925	0	300
5464	25.788	0	300
5465	25.7835	0	300
5466	25.7785	0	300
5467	25.774	0	300
5468	25.7695	0	300
5469	25.765	0	300
5470	25.7605	0	300
5471	25.756	0	300
5472	25.7515	0	300
5473	25.747	0	300
5474	25.7425	0	300
5475	25.738	0	300
5476	25.7335	0	300
5477	25.729	0	300
5478	25.7245	0	300
5479	25.72	0	300
5480	25.716	0	300
5481	25.7115	0	300
5482	25.707	0	300
5483	25.703	0	300
5484	25.6985	0	300
5485	25.694	0	300
5486	25.69	0	300
5487	25.6855	0	300
5488	25.681	0	300
5489	25.677	0	300
5490	25.673	0	300
5491	25.6685	0	300
5492	25.664	0	300
5493	25.66	0	300
5494	25.656	0	300
5495	25.652	0	300
5496	25.6475	0	300
5497	25.643	0	300
5498	25.639	0	300
5499	25.635	0	300
5500	25.631	0	300
5501	25.627	0	300
5502	25.623	0	300
5503	25.619	0	300
5504	25.615	0	300
5505	25.611	0	300
5506	25.607	0	300
5507	25.603	0	300
5508	25.599	0	300
5509	25.595	0	300
5510	25.591	0	300
5511	25.587	0	300
5512	25.583	0	300
5513	25.579	0	300
5514	25.575	0	300
5515	25.571	0	300
5516	25.567	0	300
5517	25.563	0	300
5518	25.559	0	300
5519	25.5555	0	300
5520	25.552	0	300
5521	25.548	0	300
5522	25.544	0	300
5523	25.54	0	300
5524	25.536	0	300
5525	25.5325	0	300
5526	25.529	0	300
5527	25.525	0	300
5528	25.521	0	300
5529	25.5175	0	300
5530	25.514	0	300
5531	25.51	0	300
5532	25.5065	0	300
5533	25.503	0	300
5534	25.499	0	300
5535	25.4955	0	300
5536	25.492	0	300
5537	25.488	0	300
5538	25.4845	0	300
5539	25.481	0	300
5540	25.477	0	300
5541	25.4735	0	300
5542	25.47	0	300
5543	25.4665	0	300
5544	25.463	0	300
5545	25.4595	0	300
5546	25.456	0	300
5547	25.4525	0	300
5548	25.449	0	300
5549	25.4455	0	300
5550	25.442	0	300
5551	25.4385	0	300
5552	25.435	0	300
5553	25.4315	0	300
5554	25.428	0	300
5555	25.4245	0	300
5556	25.421	0	300
5557	25.4175	0	300
5558	25.4145	0	300
5559	25.411	0	300
5560	25.4075	0	300
5561	25.4045	0	300
5562	25.401	0	300
5563	25.3975	0	300
5564	25.3945	0	300
5565	25.391	0	300
5566	25.3875	0	300
5567	25.3845	0	300
5568	25.381	0	300
5569	25.3775	0	300
5570	25.3745	0	300
5571	25.3715	0	300
5572	25.368	0	300
5573	25.3645	0	300
5574	25.3615	0	300
5575	25.3585	0	300
5576	25.355	0	300
5577	25.3515	0	300
5578	25.3485	0	300
5579	25.3455	0	300
5580	25.3425	0	300
5581	25.3395	0	300
5582	25.3365	0	300
5583	25.333	0	300
5584	25.3295	0	300
5585	25.3265	0	300
5586	25.3235	0	300
5587	25.3205	0	300
5588	25.3175	0	300
5589	25.3145	0	300
5590	25.3115	0	300
5591	25.3085	0	300
5592	25.3055	0	300
5593	25.3025	0	300
5594	25.2995	0	300
5595	25.2965	0	300
5596	25.2935	0	300
5597	25.2905	0	300
5598	25.2875	0	300
5599	25.2845	0	300
5600	25.2815	0	300
5601	25.2785	0	300
5602	25.2755	0	300
5603	25.2725	0	300
5604	25.2695	0	300
5605	25.2665	0	300
5606	25.2635	0	300
5607	25.2605	0	300
5608	25.258	0	300
5609	25.2555	0	300
5610	25.2525	0	300
5611	25.2495	0	300
5612	25.2465	0	300
5613	25.2435	0	300
5614	25.2405	0	300
5615	25.238	0	300
5616	25.2355	0	300
5617	25.2325	0	300
5618	25.2295	0	300
5619	25.227	0	300
5620	25.2245	0	300
5621	25.2215	0	300
5622	25.2185	0	300
5623	25.216	0	300
5624	25.2135	0	300
5625	25.2105	0	300
5626	25.2075	0	300
5627	25.205	0	300
5628	25.2025	0	300
5629	25.1995	0	300
5630	25.197	0	300
5631	25.1945	0	300
5632	25.1915	0	300
5633	25.189	0	300
5634	25.1865	0	300
5635	25.1835	0	300
5636	25.181	0	300
5637	25.1785	0	300
5638	25.1755	0	300
5639	25.173	0	300
5640	25.1705	0	300
5641	25.168	0	300
5642	25.1655	0	300
5643	25.163	0	300
5644	25.1605	0	300
5645	25.1575	0	300
5646	25.155	0	300
5647	25.1525	0	300
5648	25.15	0	300
5649	25.1475	0	300
5650	25.145	0	300
5651	25.1425	0	300
5652	25.14	0	300
5653	25.1375	0	300
5654	25.135	0	300
5655	25.1325	0	300
5656	25.13	0	300
5657	25.128	0	300
5658	25.1255	0	300
5659	25.123	0	300
5660	25.1205	0	300
5661	25.118	0	300
5662	25.1155	0	300
5663	25.113	0	300
5664	25.111	0	300
5665	25.1085	0	300
5666	25.106	0	300
5667	25.104	0	300
5668	25.1015	0	300
5669	25.099	0	300
5670	25.0965	0	300
5671	25.094	0	300
5672	25.092	0	300
5673	25.0895	0	300
5674	25.087	0	300
5675	25.085	0	300
5676	25.083	0	300
5677	25.0805	0	300
5678	25.078	0	300
5679	25.076	0	300
5680	25.0735	0	300
5681	25.071	0	300
5682	25.069	0	300
5683	25.067	0	300
5684	25.0645	0	300
5685	25.062	0	300
5686	25.06	0	300
5687	25.058	0	300
5688	25.056	0	300
5689	25.0535	0	300
5690	25.051	0	300
5691	25.049	0	300
5692	25.047	0	300
5693	25.045	0	300
5694	25.0425	0	300
5695	25.04	0	300
5696	25.038	0	300
5697	25.036	0	300
5698	25.034	0	300
5699	25.032	0	300
5700	25.03	0	300
5701	25.0275	0	300
5702	25.025	0	300
5703	25.023	0	300
5704	25.021	0	300
5705	25.019	0	300
5706	25.017	0	300
5707	25.015	0	300
5708	25.013	0	300
5709	25.011	0	300
5710	25.009	0	300
5711	25.007	0	300
5712	25.005	0	300
5713	25.003	0	300
5714	25.001	0	300
5715	24.9985	0	300
5716	24.996	0	300
5717	24.994	0	300
5718	24.992	0	300
5719	24.99	0	300
5720	24.988	0	300
5721	24.986	0	300
5722	24.9845	0	300
5723	24.983	0	300
5724	24.981	0	300
5725	24.979	0	300
5726	24.977	0	300
5727	24.975	0	300
5728	24.973	0	300
5729	24.971	0	300
5730	24.969	0	300
5731	24.967	0	300
5732	24.965	0	300
5733	24.963	0	300
5734	24.961	0	300
5735	24.959	0	300
5736	24.957	0	300
5737	24.9555	0	300
5738	24.954	0	300
5739	24.952	0	300
5740	24.95	0	300
5741	24.948	0	300
5742	24.946	0	300
5743	24.944	0	300
5744	24.9425	0	300
5745	24.941	0	300
5746	24.939	0	300
5747	24.937	0	300
5748	24.935	0	300
5749	24.9335	0	300
5750	24.932	0	300
5751	24.93	0	300
5752	24.928	0	300
5753	24.926	0	300
5754	24.9245	0	300
5755	24.923	0	300
5756	24.921	0	300
5757	24.919	0	300
5758	24.917	0	300
5759	24.9155	0	300
5760	24.914	0	300
5761	24.912	0	300
5762	24.9105	0	300
5763	24.909	0	300
5764	24.907	0	300
5765	24.905	0	300
5766	24.9035	0	300
5767	24.902	0	300
5768	24.9	0	300
5769	24.8985	0	300
5770	24.897	0	300
5771	24.895	0	300
5772	24.8935	0	300
5773	24.892	0	300
5774	24.89	0	300
5775	24.8885	0	300
5776	24.887	0	300
5777	24.885	0	300
5778	24.8835	0	300
5779	24.882	0	300
5780	24.88	0	300
5781	24.8785	0	300
5782	24.877	0	300
5783	24.875	0	300
5784	24.8735	0	300
5785	24.872	0	300
5786	24.8705	0	300
5787	24.869	0	300
5788	24.867	0	300
5789	24.8655	0	300
5790	24.864	0	300
5791	24.8625	0	300
5792	24.861	0	300
5793	24.8595	0	300
5794	24.858	0	300
5795	24.856	0	300
5796	24.8545	0	300
5797	24.853	0	300
5798	24.8515	0	300
5799	24.85	0	300
5800	24.8485	0	300
5801	24.847	0	300
5802	24.8455	0	300
5803	24.844	0	300
5804	24.8425	0	300
5805	24.841	0	300
5806	24.8395	0	300
5807	24.8375	0	300
5808	24.834	0	300
5809	24.8275	0	300
5810	24.8175	0	300
5811	24.805	0	300
5812	24.789	0	300
5813	24.7695	0	300
5814	24.747	0	300
5815	24.721	0	300
5816	24.6915	0	300
5817	24.6595	0	300
5818	24.6245	0	300
5819	24.586	0	300
5820	24.544	0	300
5821	24.499	0	300
5822	24.451	0	300
5823	24.3995	0	300
5824	24.3455	0	300
5825	24.2885	0	300
5826	24.228	0	300
5827	24.1645	0	300
5828	24.1	0	300
5829	24.0355	0	300
5830	23.971	0	300
5831	23.9065	0	300
5832	23.842	0	300
5833	23.7785	0	300
5834	23.715	0	300
5835	23.6515	0	300
5836	23.588	0	300
5837	23.5245	0	300
5838	23.462	0	300
5839	23.3995	0	300
5840	23.337	0	300
5841	23.275	0	300
5842	23.213	0	300
5843	23.151	0	300
5844	23.089	0	300
5845	23.0275	0	300
5846	22.9665	0	300
5847	22.9055	0	300
5848	22.8445	0	300
5849	22.784	0	300
5850	22.7235	0	300
5851	22.663	0	300
5852	22.603	0	300
5853	22.5435	0	300
5854	22.484	0	300
5855	22.4245	0	300
5856	22.3655	0	300
5857	22.3065	0	300
5858	22.2475	0	300
5859	22.1885	0	300
5860	22.13	0	300
5861	22.072	0	300
5862	22.014	0	300
5863	21.956	0	300
5864	21.898	0	300
5865	21.8405	0	300
5866	21.7835	0	300
5867	21.7265	0	300
5868	21.6695	0	300
5869	21.6125	0	300
5870	21.5555	0	300
5871	21.499	0	300
5872	21.443	0	300
5873	21.387	0	300
5874	21.331	0	300
5875	21.2755	0	300
5876	21.22	0	300
5877	21.1645	0	300
5878	21.1095	0	300
5879	21.0545	0	300
5880	21.0135	0	296
5881	21	0	289
5882	21	0	282
5883	21	0	275
5884	21	0	268
5885	21	0	262
5886	21	0	255
5887	21	0	249
5888	21	0	243
5889	21	0	236
5890	21	0	231
5891	21	0	225
5892	21	0	219
5893	21	0	214
5894	21	0	208
5895	21	0	203
5896	21	0	198
5897	21	0	193
5898	21	0	188
5899	21	0	183
5900	21	0	178
5901	21	0	174
5902	21	0	169
5903	21	0	165
5904	21	0	161
5905	21	0	157
5906	21	0	153
5907	21	0	149
5908	21	0	145
5909	21	0	141
5910	21	0	137
5911	21	0	134
5912	21	0	130
5913	21	0	127
5914	21	0	123
5915	21	0	120
5916	21	0	117
5917	21	0	114
5918	21	0	111
5919	21	0	108
5920	21	0	105
5921	21	0	102
5922	21	0	99
5923	21	0	96
5924	21	0	94
5925	21	0	91
5926	21	0	88
5927	21	0	86
5928	21	0	84
5929	21	0	81
5930	21	0	79
5931	21	0	77
5932	21	0	74
5933	21	0	72
5934	21	0	70
5935	21	0	68
5936	21	0	66
5937	21	0	64
5938	21	0	62
5939	21	0	60
5940	21	0	58
5941	21	0	57
5942	21	0	55
5943	21	0	53
5944	21	0	51
5945	21	0	50
5946	21	0	48
5947	21	0	47
5948	21	0	45
5949	21	0	44
5950	21	0	42
5951	21	0	41
5952	21	0	39
5953	21	0	38
5954	21	0	37
5955	21	0	35
5956	21	0	34
5957	21	0	33
5958	21	0	32
5959	21	0	31
5960	21	0	29
5961	21	0	28
5962	21	0	27
5963	21	0	26
5964	21	0	25
5965	21	0	24
5966	21	0	23
5967	21	0	22
5968	21	0	21
5969	21	0	20
5970	21	0	19
5971	21	0	18
5972	21	0	18
5973	21	0	17
5974	21	0	16
5975	21	0	15
5976	21	0	14
5977	21	0	13
5978	21	0	13
5979	21	0	12
5980	21	0	11
5981	21	0	11
5982	21	0	10
5983	21	0	9
5984	21	0	9
5985	21	0	8
5986	21	0	7
5987	21	0	7
5988	21	0	6
5989	21	0	5
5990	21	0	5
5991	21	0	4
5992	21	0	4
5993	21	0	3
5994	21	0	3
5995	21	0	2
5996	21	0	2
5997	21	0	1
5998	21	0	1
5999	21	0	0
6000	20.9995	0	0
6001	20.9975	0	0
6002	20.9945	0	0
6003	20.991	0	0
6004	20.9875	0	0
6005	20.9845	0	0
6006	20.9815	0	0
6007	20.978	0	0
6008	20.9745	0	0
6009	20.9715	0	0
6010	20.9685	0	0
6011	20.9655	0	0
6012	20.962	0	0
6013	20.9585	0	0
6014	20.9555	0	0
6015	20.9525	0	0
6016	20.9495	0	0
6017	20.9465	0	0
6018	20.9435	0	0
6019	20.9405	0	0
6020	20.9375	0	0
6021	20.934	0	0
6022	20.9305	0	0
6023	20.9275	0	0
6024	20.9245	0	0
6025	20.9215	0	0
6026	20.9185	0	0
6027	20.9155	0	0
6028	20.9125	0	0
6029	20.9095	0	0
6030	20.9065	0	0
6031	20.9035	0	0
6032	20.9005	0	0
6033	20.8975	0	0
6034	20.8945	0	0
6035	20.8915	0	0
6036	20.889	0	0
6037	20.8865	0	0
6038	20.8835	0	0
6039	20.8805	0	0
6040	20.8775	0	0
6041	20.8745	0	0
6042	20.8715	0	0
6043	20.8685	0	0
6044	20.866	0	0
6045	20.8635	0	0
6046	20.8605	0	0
6047	20.8575	0	0
6048	20.8545	0	0
6049	20.8515	0	0
6050	20.849	0	0
6051	20.8465	0	0
6052	20.8435	0	0
6053	20.8405	0	0
6054	20.838	0	0
6055	20.8355	0	0
6056	20.8325	0	0
6057	20.8295	0	0
6058	20.827	0	0
6059	20.8245	0	0
6060	20.8215	0	0
6061	20.8185	0	0
6062	20.816	0	0
6063	20.8135	0	0
6064	20.8105	0	0
6065	20.808	0	0
6066	20.8055	0	0
6067	20.803	0	0
6068	20.8005	0	0
6069	20.7975	0	0
6070	20.795	0	0
6071	20.7925	0	0
6072	20.7895	0	0
6073	20.787	0	0
6074	20.7845	0	0
6075	20.782	0	0
6076	20.7795	0	0
6077	20.777	0	0
6078	20.7745	0	0
6079	20.7715	0	0
6080	20.769	0	0
6081	20.7665	0	0
6082	20.764	0	0
6083	20.7615	0	0
6084	20.759	0	0
6085	20.7565	0	0
6086	20.754	0	0
6087	20.7515	0	0
6088	20.749	0	0
6089	20.747	0	0
6090	20.7445	0	0
6091	20.742	0	0
6092	20.7395	0	0
6093	20.737	0	0
6094	20.7345	0	0
6095	20.732	0	0
6096	20.73	0	0
6097	20.7275	0	0
6098	20.725	0	0
6099	20.7225	0	0
6100	20.72	0	0
6101	20.718	0	0
6102	20.7155	0	0
6103	20.713	0	0
6104	20.711	0	0
6105	20.7085	0	0
6106	20.706	0	0
6107	20.704	0	0
6108	20.7015	0	0
6109	20.699	0	0
6110	20.697	0	0
6111	20.6945	0	0
6112	20.692	0	0
6113	20.69	0	0
6114	20.688	0	0
6115	20.6855	0	0
6116	20.683	0	0
6117	20.681	0	0
6118	20.679	0	0
6119	20.6765	0	0
6120	20.674	0	0
6121	20.672	0	0
6122	20.67	0	0
6123	20.668	0	0
6124	20.6655	0	0
6125	20.663	0	0
6126	20.661	0	0
6127	20.659	0	0
6128	20.657	0	0
6129	20.655	0	0
6130	20.6525	0	0
6131	20.65	0	0
6132	20.648	0	0
6133	20.646	0	0
6134	20.644	0	0
6135	20.642	0	0
6136	20.64	0	0
6137	20.638	0	0
6138	20.636	0	0
6139	20.6335	0	0
6140	20.631	0	0
6141	20.629	0	0
6142	20.627	0	0
6143	20.625	0	0
6144	20.623	0	0
6145	20.621	0	0
6146	20.619	0	0
6147	20.617	0	0
6148	20.615	0	0
6149	20.613	0	0
6150	20.611	0	0
6151	20.609	0	0
6152	20.607	0	0
6153	20.605	0	0
6154	20.603	0	0
6155	20.601	0	0
6156	20.599	0	0
6157	20.597	0	0
6158	20.595	0	0
6159	20.593	0	0
6160	20.591	0	0
6161	20.589	0	0
6162	20.587	0	0
6163	20.585	0	0
6164	20.5835	0	0
6165	20.582	0	0
6166	20.58	0	0
6167	20.578	0	0
6168	20.576	0	0
6169	20.574	0	0
6170	20.572	0	0
6171	20.57	0	0
6172	20.568	0	0
6173	20.5665	0	0
6174	20.565	0	0
6175	20.563	0	0
6176	20.561	0	0
6177	20.559	0	0
6178	20.557	0	0
6179	20.555	0	0
6180	20.5535	0	0
6181	20.552	0	0
6182	20.55	0	0
6183	20.548	0	0
6184	20.546	0	0
6185	20.5445	0	0
6186	20.543	0	0
6187	20.541	0	0
6188	20.539	0	0
6189	20.5375	0	0
6190	20.536	0	0
6191	20.534	0	0
6192	20.532	0	0
6193	20.5305	0	0
6194	20.529	0	0
6195	20.527	0	0
6196	20.525	0	0
6197	20.5235	0	0
6198	20.522	0	0
6199	20.52	0	0
6200	20.518	0	0
6201	20.5165	0	0
6202	20.515	0	0
6203	20.513	0	0
6204	20.5115	0	0
6205	20.51	0	0
6206	20.508	0	0
6207	20.5065	0	0
6208	20.505	0	0
6209	20.503	0	0
6210	20.5015	0	0
6211	20.5	0	0
6212	20.498	0	0
6213	20.4965	0	0
6214	20.495	0	0
6215	20.4935	0	0
6216	20.492	0	0
6217	20.49	0	0
6218	20.4885	0	0
6219	20.487	0	0
6220	20.4855	0	0
6221	20.484	0	0
6222	20.482	0	0
6223	20.4805	0	0
6224	20.479	0	0
6225	20.4775	0	0
6226	20.476	0	0
6227	20.474	0	0
6228	20.4725	0	0
6229	20.471	0	0
6230	20.4695	0	0
6231	20.468	0	0
6232	20.4665	0	0
6233	20.465	0	0
6234	20.4635	0	0
6235	20.462	0	0
6236	20.4605	0	0
6237	20.459	0	0
6238	20.4575	0	0
6239	20.456	0	0
6240	20.4545	0	0
6241	20.453	0	0
6242	20.4515	0	0
6243	20.45	0	0
6244	20.4485	0	0
6245	20.447	0	0
6246	20.4455	0	0
6247	20.444	0	0
6248	20.4425	0	0
6249	20.441	0	0
6250	20.4395	0	0
6251	20.4385	0	0
6252	20.437	0	0
6253	20.4355	0	0
6254	20.434	0	0
6255	20.4325	0	0
6256	20.431	0	0
6257	20.4295	0	0
6258	20.4285	0	0
6259	20.427	0	0
6260	20.4255	0	0
6261	20.424	0	0
6262	20.4225	0	0
6263	20.4215	0	0
6264	20.42	0	0
6265	20.4185	0	0
6266	20.417	0	0
6267	20.4155	0	0
6268	20.4145	0	0
6269	20.413	0	0
6270	20.4115	0	0
6271	20.4105	0	0
6272	20.409	0	0
6273	20.4075	0	0
6274	20.4065	0	0
6275	20.405	0	0
6276	20.4035	0	0
6277	20.4025	0	0
6278	20.401	0	0
6279	20.3995	0	0
6280	20.3985	0	0
6281	20.397	0	0
6282	20.3955	0	0
6283	20.3945	0	0
6284	20.3935	0	0
6285	20.392	0	0
6286	20.3905	0	0
6287	20.3895	0	0
6288	20.388	0	0
6289	20.3865	0	0
6290	20.3855	0	0
6291	20.3845	0	0
6292	20.383	0	0
6293	20.3815	0	0
6294	20.3805	0	0
6295	20.3795	0	0
6296	20.378	0	0
6297	20.3765	0	0
6298	20.3755	0	0
6299	20.3745	0	0
6300	20.373	0	0
6301	20.3715	0	0
6302	20.3705	0	0
6303	20.3695	0	0
6304	20.3685	0	0
6305	20.367	0	0
6306	20.3655	0	0
6307	20.3645	0	0
6308	20.3635	0	0
6309	20.3625	0	0
6310	20.361	0	0
6311	20.3595	0	0
6312	20.3585	0	0
6313	20.3575	0	0
6314	20.3565	0	0
6315	20.355	0	0
6316	20.3535	0	0
6317	20.3525	0	0
6318	20.3515	0	0
6319	20.3505	0	0
6320	20.3495	0	0
6321	20.3485	0	0
6322	20.347	0	0
6323	20.3455	0	0
6324	20.3445	0	0
6325	20.3435	0	0
6326	20.3425	0	0
6327	20.3415	0	0
6328	20.3405	0	0
6329	20.339	0	0
6330	20.3375	0	0
6331	20.3365	0	0
6332	20.3355	0	0
6333	20.3345	0	0
6334	20.3335	0	0
6335	20.3325	0	0
6336	20.3315	0	0
6337	20.3305	0	0
6338	20.3295	0	0
6339	20.3285	0	0
6340	20.327	0	0
6341	20.3255	0	0
6342	20.3245	0	0
6343	20.3235	0	0
6344	20.3225	0	0
6345	20.3215	0	0
6346	20.3205	0	0
6347	20.3195	0	0
6348	20.3185	0	0
6349	20.3175	0	0
6350	20.3165	0	0
6351	20.3155	0	0
6352	20.3145	0	0
6353	20.3135	0	0
6354	20.3125	0	0
6355	20.3115	0	0
6356	20.3105	0	0
6357	20.3095	0	0
6358	20.3085	0	0
6359	20.3075	0	0
6360	20.3065	0	0
6361	20.3055	0	0
6362	20.3045	0	0
6363	20.3035	0	0
6364	20.3025	0	0
6365	20.3015	0	0
6366	20.3005	0	0
6367	20.2995	0	0
6368	20.2985	0	0
6369	20.2975	0	0
6370	20.2965	0	0
6371	20.2955	0	0
6372	20.2945	0	0
6373	20.2935	0	0
6374	20.2925	0	0
6375	20.2915	0	0
6376	20.2905	0	0
6377	20.2895	0	0
6378	20.2885	0	0
6379	20.2875	0	0
6380	20.2865	0	0
6381	20.2855	0	0
6382	20.2845	0	0
6383	20.2835	0	0
6384	20.2825	0	0
6385	20.282	0	0
6386	20.2815	0	0
6387	20.2805	0	0
6388	20.2795	0	0
6389	20.2785	0	0
6390	20.2775	0	0
6391	20.2765	0	0
6392	20.2755	0	0
6393	20.2745	0	0
6394	20.2735	0	0
6395	20.2725	0	0
6396	20.272	0	0
6397	20.2715	0	0
6398	20.2705	0	0
6399	20.2695	0	0
6400	20.2685	0	0
6401	20.2675	0	0
6402	20.2665	0	0
6403	20.2655	0	0
6404	20.2645	0	0
6405	20.264	0	0
6406	20.2635	0	0
6407	20.2625	0	0
6408	20.2615	0	0
6409	20.2605	0	0
6410	20.2595	0	0
6411	20.2585	0	0
6412	20.258	0	0
6413	20.2575	0	0
6414	20.2565	0	0
6415	20.2555	0	0
6416	20.2545	0	0
6417	20.2535	0	0
6418	20.253	0	0
6419	20.2525	0	0
6420	20.2515	0	0
6421	20.2505	0	0
6422	20.2495	0	0
6423	20.2485	0	0
6424	20.248	0	0
6425	20.2475	0	0
6426	20.2465	0	0
6427	20.2455	0	0
6428	20.2445	0	0
6429	20.244	0	0
6430	20.2435	0	0
6431	20.2425	0	0
6432	20.2415	0	0
6433	20.2405	0	0
6434	20.24	0	0
6435	20.2395	0	0
6436	20.2385	0	0
6437	20.2375	0	0
6438	20.2365	0	0
6439	20.236	0	0
6440	20.2355	0	0
6441	20.2345	0	0
6442	20.2335	0	0
6443	20.233	0	0
6444	20.2325	0	0
6445	20.2315	0	0
6446	20.2305	0	0
6447	20.23	0	0
6448	20.2295	0	0
6449	20.2285	0	0
6450	20.2275	0	0
6451	20.227	0	0
6452	20.2265	0	0
6453	20.2255	0	0
6454	20.2245	0	0
6455	20.224	0	0
6456	20.2235	0	0
6457	20.2225	0	0
6458	20.2215	0	0
6459	20.221	0	0
6460	20.2205	0	0
6461	20.2195	0	0
6462	20.219	0	0
6463	20.2185	0	0
6464	20.2175	0	0
6465	20.2165	0	0
6466	20.216	0	0
6467	20.2155	0	0
6468	20.2145	0	0
6469	20.214	0	0
6470	20.2135	0	0
6471	20.2125	0	0
6472	20.2115	0	0
6473	20.211	0	0
6474	20.2105	0	0
6475	20.2095	0	0
6476	20.209	0	0
6477	20.2085	0	0
6478	20.2075	0	0
6479	20.207	0	0
6480	20.2065	0	0
6481	20.2055	0	0
6482	20.205	0	0
6483	20.2045	0	0
6484	20.2035	0	0
6485	20.203	0	0
6486	20.2025	0	0
6487	20.2015	0	0
6488	20.201	0	0
6489	20.2005	0	0
6490	20.1995	0	0
6491	20.199	0	0
6492	20.1985	0	0
6493	20.1975	0	0
6494	20.197	0	0
6495	20.1965	0	0
6496	20.1955	0	0
6497	20.195	0	0
6498	20.1945	0	0
6499	20.1935	0	0
6500	20.193	0	0
6501	20.1925	0	0
6502	20.192	0	0
6503	20.1915	0	0
6504	20.1905	0	0
6505	20.19	0	0
6506	20.1895	0	0
6507	20.1885	0	0
6508	20.188	0	0
6509	20.1875	0	0
6510	20.187	0	0
6511	20.1865	0	0
6512	20.1855	0	0
6513	20.185	0	0
6514	20.1845	0	0
6515	20.184	0	0
6516	20.1835	0	0
6517	20.1825	0	0
6518	20.182	0	0
6519	20.1815	0	0
6520	20.181	0	0
6521	20.1805	0	0
6522	20.1795	0	0
6523	20.179	0	0
6524	20.1785	0	0
6525	20.178	0	0
6526	20.1775	0	0
6527	20.1765	0	0
6528	20.174	0	0
6529	20.1685	0	0
6530	20.1595	0	0
6531	20.1475	0	0
6532	20.1325	0	0
6533	20.114	0	0
6534	20.092	0	0
6535	20.067	0	0
6536	20.039	0	0
6537	20.0075	0	0
6538	19.973	0	0
6539	19.9355	0	0
6540	19.8945	0	0
6541	19.8505	0	0
6542	19.8035	0	0
6543	19.753	0	0
6544	19.6995	0	0
6545	19.643	0	0
6546	19.5835	0	0
6547	19.521	0	0
6548	19.457	0	0
6549	19.3935	0	0
6550	19.33	0	0
6551	19.2665	0	0
6552	19.2035	0	0
6553	19.1405	0	0
6554	19.0775	0	0
6555	19.0145	0	0
6556	18.952	0	0
6557	18.89	0	0
6558	18.828	0	0
6559	18.766	0	0
6560	18.7045	0	0
6561	18.643	0	0
6562	18.5815	0	0
6563	18.5205	0	0
6564	18.4595	0	0
6565	18.399	0	0
6566	18.339	0	0
6567	18.2785	0	0
6568	18.2185	0	0
6569	18.159	0	0
6570	18.099	0	0
6571	18.0395	0	0
6572	17.9805	0	0
6573	17.9215	0	0
6574	17.8625	0	0
6575	17.8035	0	0
6576	17.745	0	0
6577	17.687	0	0
6578	17.629	0	0
6579	17.571	0	0
6580	17.513	0	0
6581	17.4555	0	0
6582	17.3985	0	0
6583	17.3415	0	0
6584	17.2845	0	0
6585	17.2275	0	0
6586	17.171	0	0
6587	17.1145	0	0
6588	17.058	0	0
6589	17.002	0	0
6590	16.9465	0	0
6591	16.891	0	0
6592	16.8355	0	0
6593	16.7805	0	0
6594	16.7255	0	0
6595	16.6705	0	0
6596	16.6155	0	0
6597	16.561	0	0
6598	16.5065	0	0
6599	16.452	0	0
6600	16.398	0	0
6601	16.344	0	0
6602	16.2905	0	0
6603	16.237	0	0
6604	16.1835	0	0
6605	16.1305	0	0
6606	16.0775	0	0
6607	16.0245	0	0
6608	15.972	0	0
6609	15.92	0	0
6610	15.8675	0	0
6611	15.815	0	0
6612	15.763	0	0
6613	15.7115	0	0
6614	15.66	0	0
6615	15.6085	0	0
6616	15.5575	0	0
6617	15.5065	0	0
6618	15.4555	0	0
6619	15.4045	0	0
